price;host_since;neighbourhood_cleansed;city;accommodates;bathrooms;bedrooms;beds;bed_type;amenities;cleaning_fee;guests_included;minimum_nights;maximum_nights;number_of_reviews;instant_bookable;calculated_host_listings_count;apartment;house;private_room;shared_room;strict_cancel;flexible_cancel;moderate_cancel
63.0;2809.0;1;1;2.0;1.0;1.0;1.0;0;10;11.0;1.0;1.0;7.0;10.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
199.0;2371.0;1;1;4.0;2.0;2.0;2.0;1;12;0.0;1.0;2.0;366.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
350.0;2025.0;1;1;6.0;2.5;3.0;3.0;1;14;0.0;1.0;3.0;1125.0;0.0;1;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
259.0;4128.0;1;1;4.0;1.0;1.0;1.0;1;18;0.0;1.0;4.0;730.0;1.0;1;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
90.0;2639.0;1;1;5.0;1.0;0.0;3.0;1;9;100.0;1.0;3.0;999.0;29.0;1;21.770801073508288;1.0;0.0;0.0;0.0;1.0;0.0;0.0
100.0;2443.0;1;1;2.0;1.0;0.0;2.0;1;6;0.0;1.0;3.0;1125.0;6.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
200.0;2927.0;1;1;2.0;1.0;1.0;1.0;1;15;75.0;1.0;2.0;1125.0;5.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
250.0;2928.0;0;1;8.0;2.0;3.7347608535457617;4.0;1;13;0.0;4.0;2.0;1125.0;13.0;1;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
87.0;2083.0;1;1;3.0;2.0;1.0;2.0;1;16;40.0;1.0;2.0;30.0;2.0;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
135.0;2236.0;1;1;4.0;1.0;1.0;2.0;1;13;0.0;1.0;1.0;1125.0;23.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
139.0;3605.0;1;1;2.0;1.0;1.0;1.0;1;16;40.0;0.0;4.0;45.0;6.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
168.0;3159.0;1;1;4.0;1.0;2.0;2.0;1;15;0.0;1.0;2.0;29.0;0.0;1;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
53.0;2074.0;1;1;2.0;1.5;1.0;1.0;1;12;19.0;1.0;2.0;7.0;35.0;0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
180.0;3094.0;1;1;2.0;1.0;0.0;1.0;1;13;0.0;1.0;1.0;1125.0;0.0;1;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
114.0;2052.0;0;1;5.0;1.5;1.0;2.0;1;23;30.0;2.0;1.0;1125.0;21.0;0;4.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
115.0;2737.0;1;1;2.0;1.0;1.0;1.0;1;0;0.0;1.0;1.0;1125.0;0.0;1;3.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
120.0;1896.0;0;1;2.0;1.0;1.0;1.0;1;14;0.0;1.0;1.0;1125.0;0.0;0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
120.0;2059.0;1;1;2.0;1.0;0.0;1.0;1;7;0.0;1.0;1.0;1125.0;8.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
83.0;1876.0;1;1;1.0;1.0;0.0;1.0;1;13;0.0;1.0;1.0;1125.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
295.0;3219.0;1;1;4.0;1.0;1.0;1.0;1;15;0.0;2.0;1.0;1125.0;20.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
85.0;3402.0;1;1;2.0;1.0;0.0;1.0;1;12;65.0;2.0;1.0;1125.0;42.0;1;7.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
75.0;2911.0;0;1;2.0;1.0;1.0;1.0;1;12;50.0;1.0;2.0;5.0;0.0;1;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
70.0;2218.0;1;1;1.0;1.0;1.0;1.0;1;7;0.0;1.0;4.0;1125.0;1.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
75.0;3005.0;1;1;3.0;1.5;1.0;1.0;1;15;50.0;2.0;1.0;1125.0;3.0;1;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
299.0;2948.0;0;1;7.0;2.5;3.0;2.0;1;14;0.0;1.0;2.0;5.0;3.0;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
165.0;3010.0;1;0;5.0;2.5;2.0;2.0;1;16;15.0;1.0;4.0;1125.0;2.0;1;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
60.0;2455.0;1;1;2.0;1.0;0.0;1.0;1;9;60.0;2.0;7.0;25.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
299.0;1934.0;1;1;6.0;2.5;2.0;3.0;1;17;100.0;1.0;1.0;1125.0;3.0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
239.0;4128.0;1;1;2.0;1.0;1.0;1.0;1;13;0.0;1.0;7.0;365.0;1.0;1;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
100.0;3811.0;1;1;4.0;1.0;1.0;1.0;1;13;40.0;2.0;1.0;1125.0;18.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
175.0;2180.0;1;1;5.0;2.0;2.0;2.0;1;13;0.0;1.0;1.0;1125.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
163.0;3069.0;1;1;5.0;2.0;2.0;2.0;1;10;80.0;4.0;2.0;1125.0;2.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
60.0;3064.0;0;1;2.0;1.5;1.0;1.0;1;13;0.0;1.0;1.0;1125.0;1.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
155.0;2197.0;1;1;2.0;1.0;0.0;1.0;1;11;0.0;1.0;2.0;1125.0;9.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
225.0;3305.0;1;1;4.0;2.0;2.0;3.0;1;20;50.0;4.0;1.0;1125.0;1.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
185.0;2025.0;1;1;4.0;1.0;2.0;2.0;1;15;0.0;1.0;3.0;1125.0;0.0;1;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
375.0;2401.0;1;1;5.0;2.5;2.0;4.0;1;18;0.0;3.0;2.0;1125.0;2.0;1;16.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
120.0;2369.0;0;1;2.0;1.0;1.0;1.0;1;8;0.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
118.0;3838.0;1;1;4.0;1.0;1.0;1.0;1;14;100.0;2.0;3.0;365.0;25.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
80.0;1873.0;0;1;2.0;1.0;0.0;1.0;1;19;0.0;1.0;1.0;1125.0;4.0;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
35.0;3610.0;1;0;1.0;2.0;1.0;1.0;1;6;15.0;0.0;5.0;365.0;3.0;1;11.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
97.0;2079.0;1;1;2.0;1.0;1.0;1.0;1;17;80.0;1.0;3.0;1125.0;2.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
592.6665746719657;2017.0;1;1;4.0;1.0;1.0;2.0;1;14;0.0;1.0;2.0;5.0;0.0;1;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
90.0;2122.0;0;1;2.0;1.0;1.0;1.0;1;16;0.0;1.0;2.0;14.0;4.0;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
70.0;2372.0;1;1;4.0;1.0;1.0;1.0;1;12;0.0;1.0;1.0;6.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
350.0;1872.0;1;1;6.0;2.5;3.0;3.0;1;12;150.0;1.0;3.0;1125.0;0.0;0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
100.0;2064.0;1;1;2.0;0.0;1.0;1.0;1;7;0.0;1.0;1.0;1125.0;15.0;1;21.770801073508288;0.0;1.0;0.0;1.0;1.0;0.0;0.0
80.0;1916.0;0;1;1.0;1.5;1.0;1.0;1;11;0.0;1.0;1.0;1125.0;0.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
125.0;3132.0;1;1;2.0;1.0;1.0;1.0;1;10;0.0;1.0;1.0;1125.0;11.0;1;3.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
55.0;2885.0;1;1;2.0;1.0;1.0;1.0;0;7;0.0;1.0;2.0;1125.0;19.0;1;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
179.0;3156.0;1;1;5.0;1.0;2.0;3.0;1;16;50.0;0.0;3.0;1125.0;105.76055258877258;1;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
500.0;2318.0;0;1;6.0;3.0;3.0;3.0;1;19;0.0;1.0;1.0;1125.0;0.0;1;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
199.0;2741.0;1;0;6.0;2.0;2.0;2.0;1;12;65.0;1.0;1.0;3.0;25.0;0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
90.0;2374.0;1;1;4.0;1.0;1.0;2.0;1;13;0.0;2.0;1.0;30.0;56.0;1;2.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
169.0;2476.0;1;1;3.0;2.0;2.0;3.0;1;15;75.0;2.0;3.0;1125.0;34.0;1;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
150.0;2426.0;0;0;4.0;1.0;2.0;2.0;1;14;50.0;1.0;1.0;7.0;0.0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
110.0;2165.0;1;1;2.0;1.0;1.0;1.0;1;11;0.0;1.0;1.0;1125.0;10.0;1;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
69.0;4091.0;0;1;2.0;1.5;1.0;1.0;1;18;15.0;1.0;1.0;365.0;8.0;0;4.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
70.0;4237.0;1;1;2.0;1.0;1.0;1.0;1;13;29.0;1.0;1.0;27.0;4.0;0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
80.0;1864.0;0;1;2.0;1.5;1.0;1.0;1;22;25.0;1.0;1.0;7.0;0.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
209.0;2078.0;1;1;6.0;2.0;2.0;4.0;1;14;95.0;5.67211876497981;1.0;1125.0;1.0;1;6.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
50.0;2222.0;0;1;1.0;1.0;1.0;1.0;1;11;25.0;1.0;1.0;1125.0;3.0;1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
150.0;2083.0;1;1;4.0;1.0;1.0;1.0;1;9;0.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
592.6665746719657;1917.0;1;1;9.29452931850152;3.0;3.7347608535457617;5.256614162315398;1;14;173.9625215685898;5.67211876497981;1.0;1125.0;1.0;1;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
90.0;3486.0;1;1;2.0;1.0;1.0;1.0;1;13;40.0;1.0;5.0;180.0;41.0;0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
65.0;1913.0;1;1;2.0;1.0;2.0;2.0;1;4;0.0;1.0;1.0;1125.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
75.0;1864.0;0;1;2.0;1.0;1.0;1.0;1;9;0.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
100.0;3087.0;1;1;2.0;1.0;1.0;1.0;1;8;10.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
199.0;2318.0;1;1;3.0;1.0;1.0;1.0;1;17;75.0;1.0;2.0;1125.0;16.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
96.0;2635.0;1;1;2.0;1.0;0.0;1.0;1;8;70.0;1.0;1.0;365.0;2.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
100.0;1982.0;1;1;3.0;1.0;2.0;2.0;1;10;0.0;1.0;1.0;30.0;10.0;0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
160.0;1881.0;1;1;4.0;1.0;1.0;1.0;1;12;50.0;1.0;2.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
135.0;1999.0;1;1;6.0;2.5;2.0;2.0;1;14;75.0;4.0;2.0;1125.0;2.0;1;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
110.0;2951.0;1;1;4.0;1.0;1.0;2.0;1;16;0.0;3.0;3.0;20.0;15.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
110.0;2487.0;1;1;2.0;1.0;1.0;1.0;1;17;0.0;1.0;1.0;1125.0;0.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
75.0;3307.0;1;1;2.0;1.0;1.0;1.0;1;16;0.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
109.0;1900.0;1;1;4.0;1.0;1.0;2.0;1;13;125.0;1.0;3.0;30.0;0.0;1;6.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
120.0;3009.0;1;1;2.0;1.0;1.0;1.0;1;12;0.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
69.0;3191.0;1;1;2.0;1.0;1.0;1.0;1;13;100.0;1.0;2.0;42.0;16.0;1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
259.0;3407.0;1;1;4.0;1.0;1.0;3.0;1;12;0.0;2.0;3.0;1125.0;7.0;1;4.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
99.0;2662.0;1;1;2.0;1.0;0.0;1.0;1;5;45.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
249.0;4128.0;1;1;2.0;1.0;1.0;1.0;1;18;0.0;1.0;4.0;730.0;0.0;1;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
495.0;2328.0;1;1;6.0;2.0;3.0;3.0;1;17;173.9625215685898;5.67211876497981;2.0;1125.0;11.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
60.0;2471.0;1;1;2.0;1.0;1.0;1.0;1;13;0.0;1.0;1.0;1125.0;0.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
129.0;1920.0;1;1;4.0;1.0;1.0;2.0;1;14;75.0;4.0;1.0;1125.0;0.0;1;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
90.0;2463.0;1;1;2.0;2.0;1.0;1.0;1;13;0.0;1.0;2.0;1125.0;39.0;1;2.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
129.0;2927.0;1;1;3.0;1.0;1.0;1.0;1;16;20.0;1.0;2.0;21.0;41.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
96.0;1944.0;1;1;2.0;1.0;1.0;1.0;1;13;0.0;2.0;1.0;1125.0;1.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
70.0;2012.0;1;1;4.0;1.0;2.0;2.0;1;17;20.0;3.0;1.0;1125.0;2.0;0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
65.0;1967.0;1;1;1.0;1.0;1.0;1.0;1;14;0.0;1.0;2.0;5.0;7.0;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
145.0;2393.0;1;1;2.0;1.0;1.0;1.0;1;11;20.0;1.0;2.0;1125.0;5.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
98.0;2338.0;1;1;2.0;1.0;1.0;1.0;1;12;50.0;1.0;2.0;7.0;1.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
165.0;2632.0;0;1;2.0;1.0;1.0;1.0;1;0;0.0;1.0;2.0;14.0;0.0;1;21.770801073508288;0.0;0.0;1.0;0.0;1.0;0.0;0.0
105.0;1868.0;0;1;4.0;1.5;2.0;2.0;1;9;0.0;0.0;1.0;1125.0;0.0;1;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
150.0;3588.0;1;1;6.0;1.5;3.0;3.0;1;15;0.0;1.0;2.0;1125.0;5.0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
118.0;1915.0;1;1;4.0;1.0;1.0;2.0;1;17;80.0;1.0;3.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
199.0;1856.0;1;1;6.0;1.0;2.0;4.0;1;13;95.0;5.67211876497981;1.0;1125.0;0.0;1;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
309.0;4128.0;1;1;4.0;2.0;2.0;2.0;1;15;0.0;1.0;4.0;365.0;5.0;1;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
99.0;3367.0;0;1;4.0;1.0;2.0;4.0;1;17;0.0;2.0;1.0;1125.0;0.0;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
124.0;2730.0;1;1;4.0;1.0;1.0;2.0;1;18;100.0;2.0;4.0;1125.0;3.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
324.0;2571.0;1;1;5.0;2.0;2.0;3.0;1;19;100.0;1.0;3.0;1125.0;5.0;1;19.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
53.0;2004.0;1;1;2.0;1.0;1.0;1.0;1;15;0.0;1.0;1.0;1125.0;0.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
80.0;1878.0;1;1;2.0;1.0;0.0;1.0;1;6;10.0;1.0;1.0;3.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
125.0;3332.0;1;1;2.0;1.0;1.0;1.0;1;16;0.0;1.0;1.0;110.0;105.76055258877258;0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
89.0;2459.0;1;1;2.0;1.0;1.0;1.0;1;15;10.0;1.0;3.0;30.0;42.0;1;2.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
150.0;2455.0;1;1;6.0;1.0;1.0;2.0;1;13;0.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
89.0;1863.0;1;1;3.0;1.0;0.0;1.0;1;17;0.0;1.0;1.0;10.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
80.0;3424.0;1;1;2.0;1.0;1.0;1.0;1;8;70.0;2.0;3.0;180.0;2.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
99.0;2081.0;1;1;2.0;1.5;1.0;1.0;1;15;20.0;1.0;3.0;1125.0;12.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
89.0;4338.0;1;1;2.0;1.0;1.0;1.0;1;12;0.0;1.0;2.0;10.0;105.76055258877258;1;2.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
150.0;3129.0;1;1;4.0;1.0;1.0;2.0;1;14;30.0;2.0;2.0;365.0;84.0;1;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
295.0;3383.0;1;1;4.0;2.0;2.0;2.0;1;18;125.0;2.0;4.0;100.0;31.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
135.0;3109.0;1;1;3.0;1.5;2.0;2.0;1;15;0.0;1.0;5.0;1125.0;1.0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
65.0;1920.0;1;1;2.0;1.0;0.0;2.0;1;11;0.0;1.0;1.0;1125.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
179.0;2592.0;1;1;6.0;1.0;2.0;4.0;1;16;95.0;4.0;1.0;45.0;96.0;1;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
200.0;2849.0;1;1;3.0;2.0;1.0;1.0;1;14;50.0;2.0;1.0;365.0;9.0;1;2.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
75.0;2059.0;1;1;2.0;1.0;1.0;1.0;1;20;0.0;1.0;1.0;1125.0;2.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
135.0;2211.0;1;1;3.0;1.0;1.0;2.0;1;15;20.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
592.6665746719657;2182.0;0;1;2.0;1.0;1.0;1.0;1;10;0.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
220.0;2469.0;1;1;8.0;2.0;2.0;3.0;1;21;100.0;1.0;1.0;1125.0;0.0;1;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
145.0;3228.0;0;1;5.0;1.0;2.0;2.0;1;12;0.0;1.0;3.0;7.0;4.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
99.0;1983.0;1;1;4.0;1.0;1.0;2.0;1;17;35.0;2.0;1.0;30.0;22.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
175.0;2632.0;1;1;4.0;1.0;1.0;1.0;1;9;0.0;2.0;3.0;90.0;2.0;1;21.770801073508288;1.0;0.0;0.0;0.0;1.0;0.0;0.0
150.0;2352.0;1;1;4.0;1.0;1.0;3.0;1;14;100.0;4.0;1.0;1125.0;5.0;1;18.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
70.0;3409.0;1;1;4.0;1.0;1.0;2.0;1;16;50.0;2.0;2.0;1125.0;35.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
75.0;2551.0;1;1;2.0;1.0;1.0;1.0;1;16;10.0;2.0;1.0;90.0;95.0;0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
140.0;2433.0;1;1;2.0;1.5;1.0;1.0;1;15;50.0;1.0;2.0;1125.0;20.0;1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
329.0;4128.0;1;1;4.0;2.0;2.0;2.0;1;15;150.0;1.0;3.0;365.0;8.0;1;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
110.0;3071.0;1;1;2.0;1.0;0.0;1.0;1;17;35.0;2.0;2.0;14.0;6.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
65.0;3407.0;0;1;2.0;1.5;1.0;1.0;1;17;0.0;1.0;3.0;1125.0;1.0;1;4.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
59.0;1984.0;0;1;2.0;1.0;1.0;2.0;1;15;25.0;1.0;1.0;1125.0;0.0;1;8.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
99.0;3277.0;1;1;2.0;1.0;1.0;1.0;1;6;0.0;1.0;2.0;35.0;8.0;1;12.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
325.0;2718.0;1;1;8.0;3.013746803499;3.7347608535457617;4.0;1;16;150.0;5.67211876497981;3.0;21.0;5.0;0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
45.0;2426.0;1;1;1.0;0.5;1.0;1.0;1;10;0.0;1.0;1.0;1125.0;3.0;1;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
168.0;2757.0;1;1;3.0;1.5;1.0;1.0;1;11;65.0;2.0;2.0;1125.0;5.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
180.0;2117.0;1;1;3.0;1.0;1.0;1.0;1;17;0.0;2.0;1.0;14.0;10.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
85.0;1934.0;1;1;2.0;1.0;0.0;1.0;1;12;75.0;1.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
592.6665746719657;2716.0;1;1;6.0;2.5;3.0;4.0;1;10;100.0;5.67211876497981;3.0;1125.0;2.0;1;5.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
150.0;2352.0;1;1;4.0;1.0;1.0;3.0;1;19;100.0;4.0;1.0;1125.0;11.0;1;18.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
170.0;1956.0;1;1;4.0;2.5;2.0;2.0;1;12;120.0;2.0;3.0;120.0;2.0;1;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
592.6665746719657;2039.0;1;1;5.0;2.0;2.0;2.0;1;14;100.0;1.0;3.0;1125.0;0.0;1;16.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
125.0;2442.0;1;1;2.0;1.0;1.0;1.0;1;16;0.0;2.0;1.0;1125.0;0.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
120.0;2617.0;1;1;4.0;1.0;1.0;1.0;1;10;30.0;2.0;1.0;1125.0;88.0;1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
90.0;3528.0;1;1;1.0;1.0;1.0;1.0;1;14;50.0;1.0;13.99614170525171;1125.0;7.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
60.0;2999.0;1;1;2.0;1.0;1.0;1.0;1;18;10.0;1.0;1.0;6.0;27.0;1;2.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
85.0;2353.0;1;1;4.0;1.0;1.0;2.0;1;16;25.0;2.0;2.0;15.0;71.0;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
209.0;3407.0;1;1;3.0;1.0;1.0;2.0;1;14;0.0;2.0;2.0;1125.0;5.0;1;4.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
299.0;2494.0;0;1;6.0;1.0;2.0;3.0;1;14;0.0;1.0;3.0;4.0;0.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
125.0;3017.0;1;1;2.0;1.0;1.0;1.0;1;14;0.0;1.0;1.0;1125.0;22.0;1;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
100.0;2955.0;1;1;2.0;1.0;1.0;1.0;1;12;0.0;1.0;2.0;1125.0;2.0;1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
99.0;2142.0;1;1;3.0;1.0;1.0;1.0;0;8;40.0;2.0;3.0;1125.0;18.0;1;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
105.0;2730.0;1;1;2.0;1.0;0.0;1.0;1;11;25.0;0.0;3.0;1125.0;10.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
194.0;2747.0;1;1;9.29452931850152;1.5;2.0;4.0;1;17;24.0;5.67211876497981;2.0;29.0;70.0;1;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
189.0;3478.0;1;1;3.0;1.0;1.0;1.0;1;18;0.0;1.0;6.0;30.0;30.0;1;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
99.0;2544.0;1;1;4.0;1.0;0.0;1.0;1;13;70.0;1.0;1.0;1125.0;72.0;1;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
60.0;1951.0;0;1;2.0;1.0;1.0;1.0;1;7;0.0;1.0;1.0;1125.0;1.0;1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
